accepted,creditscore,amount,age,marital,health_ins,creditgrade
1,322,32426106,45,0,1,B
1,327,1736298,61,1,1,B
1,328,51109257,38,1,1,B
1,330,33822819,46,1,1,B
1,326,13212272,73,1,1,B
1,349,18917778,44,1,1,B
1,347,1260396,73,1,1,B
1,335,2532144,53,1,1,B
1,327,27842837,46,0,1,B
1,339,5445876,67,0,1,B
1,345,3233271,70,1,1,B
1,322,10628670,57,1,1,B
1,328,57946252,39,1,1,B
1,333,11692618,25,1,1,B
1,348,14782726,38,1,1,B
1,327,9530553,20,1,1,B
1,337,67166224,28,1,1,B
1,319,3402552,61,1,1,B
1,333,6605412,21,1,1,B
1,326,8055367,22,1,1,B
1,320,10105998,88,0,1,B
1,327,9896057,28,1,1,B
1,353,12333043,74,1,1,B
1,351,9109637,67,1,1,B
1,348,55284520,29,1,1,B
1,336,5223696,56,0,1,B
1,331,29991776,38,1,1,B
1,346,9317543,83,0,1,B
1,319,14842832,64,1,1,B
1,350,12033732,62,1,1,B
1,321,13227657,85,0,1,B
1,337,56882487,43,1,1,B
1,343,4278939,65,1,1,B
1,341,11977773,18,1,1,B
1,327,36467133,25,1,1,B
1,333,9980334,52,1,1,B
1,340,2515677,62,1,1,B
1,336,13911489,66,1,1,B
1,324,14974313,24,1,1,B
1,352,28102800,37,1,1,B
1,344,63571839,32,1,1,B
1,318,7430304,51,0,1,B
1,325,13675972,83,0,1,B
1,339,10036143,80,0,1,B
1,347,21877673,26,1,1,B
1,337,17499025,31,1,1,B
1,317,2095327,88,0,1,B
1,347,12056022,74,1,1,B
1,320,5692657,87,0,1,B
1,334,4805299,89,0,1,B
1,331,65632977,34,0,1,B
1,346,5233570,62,1,1,B
1,331,14530406,20,1,1,B
1,317,21908831,32,1,1,B
1,318,9041997,69,1,1,B
1,328,28825844,33,1,1,B
1,325,9058579,61,1,1,B
1,318,2683316,65,1,1,B
1,326,45280753,44,1,1,B
1,335,64135240,38,1,1,B
1,343,1670396,84,0,1,B
1,347,6341575,51,1,1,B
1,338,11049556,60,1,1,B
1,317,33837322,35,1,1,B
1,333,9095838,70,1,1,B
1,347,11477423,55,1,1,B
1,324,12574585,89,0,1,B
1,330,13010151,83,0,1,B
1,345,1534017,19,1,1,B
1,350,2163520,70,1,1,B
1,344,3054382,51,1,1,B
1,347,5109889,54,1,1,B
1,322,2678827,73,1,1,B
1,330,28838409,32,1,1,B
1,349,11131137,71,1,1,B
1,353,825458,72,0,1,B
1,343,4137685,66,1,1,B
1,352,10966485,19,1,1,B
1,327,2771759,52,1,1,B
1,328,10745896,74,1,1,B
1,342,25169390,43,1,1,B
1,325,9645133,53,1,1,B
1,324,2463334,20,0,1,B
1,323,11196724,40,1,1,B
1,336,59491188,31,1,1,B
1,350,4370499,80,0,1,B
1,325,5090221,51,1,1,B
1,350,18314395,36,1,1,B
1,349,44097246,35,1,1,B
1,319,11827800,82,0,1,B
1,352,9727792,85,0,1,B
1,322,14936124,67,1,1,B
1,327,13211336,89,0,1,B
1,322,22323605,25,1,1,B
1,327,7855046,73,1,1,B
1,321,4056230,56,1,1,B
1,344,3413088,57,1,1,B
1,340,54171108,43,1,1,B
1,323,61998246,41,1,1,B
1,337,10460440,21,0,1,B
1,349,14527030,54,1,1,B
1,320,9147838,83,0,1,B
1,327,12061207,59,1,1,B
1,352,12389408,69,1,1,B
1,317,63156721,34,1,1,B
1,352,1757838,69,1,1,B
1,334,4016933,85,0,1,B
1,344,45477103,34,1,1,B
1,348,11472609,88,0,1,B
1,353,1016771,69,1,1,B
1,335,11627814,67,1,1,B
1,330,5095918,53,1,1,B
1,344,2134195,79,0,1,B
1,333,35718123,38,1,1,B
1,333,58220666,30,1,1,B
1,322,14570678,52,1,1,B
1,337,5422794,37,1,1,B
1,321,23251835,38,1,1,B
1,333,6242527,86,0,1,B
1,318,54220547,46,1,1,B
1,328,13367467,87,0,1,B
1,325,3763307,51,1,1,B
1,352,15053439,43,1,1,B
1,329,39478733,48,0,1,B
1,330,11577137,28,1,1,B
1,331,10140330,79,0,1,B
1,340,2504981,66,1,1,B
1,321,44043711,40,0,1,B
1,335,14072665,89,0,1,B
1,331,21895574,33,1,1,B
1,318,7246432,53,1,1,B
1,349,68839480,41,0,1,B
1,346,1898694,49,1,1,B
1,335,29819346,46,1,1,B
1,352,12279764,85,0,1,B
1,348,2918161,90,0,1,B
1,337,38868371,38,1,1,B
1,322,14712843,82,0,1,B
1,326,5625145,85,0,1,B
1,343,4685173,67,1,1,B
1,353,8200823,77,0,1,B
1,351,3794740,79,0,1,B
1,341,69231981,30,1,1,B
1,339,33506386,49,1,1,B
1,327,12003595,68,1,1,B
1,348,12907662,79,0,1,B
1,341,1451324,72,1,1,B
1,332,3853332,75,1,1,B
1,322,10710580,42,1,1,B
1,320,50857352,38,1,1,B
1,330,13261304,24,1,1,B
1,338,6287911,80,0,1,B
1,338,8773403,81,0,1,B
1,351,2271577,84,0,1,B
1,353,13350817,70,1,1,B
1,326,8922126,52,1,1,B
1,351,12400362,56,1,1,B
1,347,13277238,78,1,1,B
1,337,7168404,77,1,1,B
1,338,14506275,80,0,1,B
1,348,20637202,30,1,1,B
1,353,12348531,43,1,1,B
1,342,10341186,76,1,1,B
1,351,11311003,76,1,1,B
1,325,13192032,88,0,1,B
1,327,28854514,34,1,1,B
1,318,7703066,89,0,1,B
1,352,5348321,63,1,1,B
1,317,6190805,65,1,1,B
1,326,14120196,90,0,1,B
1,344,8998069,21,1,1,B
1,336,59649375,45,1,1,B
1,349,17274437,34,1,1,B
1,322,5681444,41,1,1,B
1,348,20239182,30,1,1,B
1,351,24343155,41,1,1,B
1,343,5119433,73,1,1,B
1,318,20029220,43,1,1,B
1,328,7582394,63,1,1,B
1,340,4540141,77,1,1,B
1,345,2846976,36,1,1,B
1,330,10558594,78,1,1,B
1,322,43967838,42,1,1,B
1,328,32975596,40,0,1,B
1,348,33975723,33,1,1,B
1,348,14448815,52,1,1,B
1,333,2026863,39,1,1,B
1,345,17038683,49,0,1,B
1,337,11319729,64,0,1,B
1,347,13251818,23,1,1,B
1,347,7522907,89,0,1,B
1,317,54296327,40,1,1,B
1,319,19033428,46,1,1,B
1,338,12669702,52,1,1,B
1,329,10302070,82,0,1,B
1,326,16807656,26,1,1,B
1,317,66647240,47,1,1,B
1,342,13321539,54,1,1,B
1,351,6155952,72,1,1,B
1,320,6932662,79,0,1,B
1,335,12077346,78,1,1,B
1,352,14171915,66,1,1,B
1,351,3136389,58,1,1,B
1,319,14099404,53,1,1,B
1,324,10185628,81,0,1,B
1,336,14364799,79,0,1,B
1,331,9513835,73,0,1,B
1,353,7173786,79,0,1,B
1,332,9926723,56,1,1,B
1,345,1070734,23,1,1,B
1,333,11280966,85,0,1,B
1,351,9081940,67,1,1,B
1,348,11741211,87,0,1,B
1,339,6898497,90,0,1,B
1,324,966349,19,1,1,B
1,348,32963512,42,0,1,B
1,319,1955070,78,1,1,B
1,337,8099644,65,1,1,B
1,341,694890,64,1,1,B
1,325,12506670,76,1,1,B
1,344,11132979,72,0,1,B
1,333,1410184,82,0,1,B
1,328,956629,58,1,1,B
1,348,42200739,44,1,1,B
1,320,3268102,52,0,1,B
1,324,46904933,43,0,1,B
1,345,12087500,76,1,1,B
1,323,14484471,38,1,1,B
1,322,2031774,60,1,1,B
1,348,5822908,61,1,1,B
1,347,13245775,61,1,1,B
1,328,6140299,78,1,1,B
1,333,31164768,46,1,1,B
1,347,13910230,90,0,1,B
1,338,640211,77,1,1,B
1,347,33297466,37,1,1,B
1,346,66949153,40,1,1,B
1,334,13032035,60,1,1,B
1,350,4990139,75,1,1,B
1,319,3527490,76,1,1,B
1,345,40015812,33,1,1,B
1,327,14739641,73,1,1,B
1,352,36003388,28,1,1,B
1,339,7182753,88,0,1,B
1,344,10790193,75,1,1,B
1,325,14885107,62,1,1,B
1,317,10648614,75,1,1,B
1,343,63954675,33,1,1,B
1,325,31563449,50,1,1,B
1,352,5451972,85,0,1,B
1,325,49690113,39,1,1,B
1,353,44450962,32,1,1,B
1,351,42474817,35,1,1,B
1,346,14400572,66,1,1,B
1,344,8897785,56,1,1,B
1,323,69381043,41,1,1,B
1,352,5192608,83,0,1,B
1,336,3045014,27,0,1,B
1,332,19833141,50,1,1,B
1,325,6201336,79,0,1,B
1,322,9416907,77,1,1,B
1,350,7261700,20,0,1,B
1,318,3629244,87,0,1,B
1,344,4023472,55,1,1,B
1,326,11933272,48,1,1,B
1,325,3825360,64,1,1,B
1,345,28319588,50,0,1,B
1,326,62298193,32,1,1,B
1,349,2142133,81,0,1,B
1,331,11869741,29,1,1,B
1,352,40639204,45,0,1,B
1,324,10351079,39,1,1,B
1,338,3212061,82,0,1,B
1,326,19428766,47,1,1,B
1,327,16752189,38,1,1,B
1,349,2168505,21,1,1,B
1,326,6837229,77,1,1,B
1,321,9407280,62,1,1,B
1,342,8154661,75,1,1,B
1,331,66838266,37,1,1,B
1,342,2305216,19,1,1,B
1,338,21021320,39,1,1,B
1,350,6926599,77,1,1,B
1,327,2579863,65,1,1,B
1,344,6426367,55,1,1,B
1,335,5327294,63,1,1,B
1,346,11057884,56,1,1,B
1,352,5585867,59,1,1,B
1,331,9895304,23,1,1,B
1,334,7054200,83,0,1,B
1,353,49675167,47,1,1,B
1,340,26853361,45,1,1,B
1,325,53457741,36,0,1,B
1,338,6566484,63,1,1,B
1,342,69204457,41,1,1,B
1,341,11321339,69,1,1,B
1,345,26673035,39,1,1,B
1,340,7296256,71,1,1,B
1,318,4335481,61,1,1,B
1,326,64024011,43,1,1,B
1,336,52092601,35,1,1,B
1,332,14212662,54,1,1,B
1,347,6659178,76,1,1,B
1,320,2417175,72,1,1,B
1,350,10795225,70,0,1,B
1,318,14422657,86,0,1,B
1,327,50095355,35,1,1,B
1,338,2871061,57,1,1,B
1,347,22076489,28,1,1,B
1,323,11118068,52,1,1,B
1,353,6495562,84,0,1,B
1,327,16389437,50,1,1,B
1,321,31565483,48,1,1,B
1,350,10785947,76,1,1,B
1,343,20156674,32,0,1,B
1,349,8836401,51,1,1,B
1,344,9188009,89,0,1,B
1,338,10889961,77,0,1,B
1,346,10167109,77,1,1,B
1,341,6324393,76,1,1,B
1,342,6957102,87,0,1,B
1,345,12621306,73,1,1,B
1,352,1004685,67,1,1,B
1,352,65018366,27,1,1,B
1,328,49927982,49,1,1,B
1,323,10752405,76,1,1,B
1,343,14473472,22,1,1,B
1,335,1442365,56,1,1,B
1,352,32607869,40,1,1,B
1,322,5465368,76,1,1,B
1,337,704613,80,0,1,B
1,350,2212140,23,0,1,B
1,352,16456410,50,1,1,B
1,349,11370368,31,1,1,B
1,326,635235,21,1,1,B
1,348,13839960,39,1,1,B
1,348,7646761,19,1,1,B
1,333,6379284,52,1,1,B
1,347,4619614,77,1,1,B
1,338,5762661,62,1,1,B
1,337,13044685,19,0,1,B
1,336,2984034,57,1,1,B
1,343,41935892,25,0,1,B
1,349,9567281,79,0,1,B
1,347,1034421,83,0,1,B
1,349,29071345,34,1,1,B
1,352,13520175,75,1,1,B
1,345,13618161,80,0,1,B
1,329,6196326,90,0,1,B
1,325,12443439,42,1,1,B
1,320,10854708,80,0,1,B
1,344,12812324,72,1,1,B
1,344,7803001,71,1,1,B
1,349,697411,67,0,1,B
1,322,14876574,51,1,1,B
1,345,17484385,37,1,1,B
1,329,7811453,77,0,1,B
1,349,9469666,59,1,1,B
1,353,62774825,33,1,1,B
1,344,33943559,34,1,1,B
1,325,3728117,66,1,1,B
1,322,10092013,75,0,1,B
1,331,9704604,60,1,1,B
1,325,5395826,89,0,1,B
1,337,5105455,22,1,1,B
1,342,4577944,52,1,1,B
1,347,6466939,78,1,1,B
1,339,23991479,25,1,1,B
1,328,14840218,86,0,1,B
1,329,14232022,79,0,1,B
1,339,6725778,90,0,1,B
1,328,13151024,62,1,1,B
1,347,11161446,81,0,1,B
1,335,1326873,61,1,1,B
1,322,13649446,54,1,1,B
1,324,4775461,74,1,1,B
1,340,8314285,86,0,1,B
1,340,734688,64,1,1,B
1,353,13728958,52,1,1,B
1,319,4761077,62,1,1,B
1,331,11024643,83,0,1,B
1,337,12291474,78,1,1,B
1,328,14832655,20,1,1,B
1,347,68978812,38,1,1,B
1,318,12704090,67,1,1,B
1,348,3412276,53,1,1,B
1,348,3901285,89,0,1,B
1,318,67263303,44,1,1,B
1,337,30138064,43,1,1,B
1,351,12128417,22,1,1,B
1,322,8290595,23,1,1,B
1,336,52147333,28,1,1,B
1,322,5796359,72,1,1,B
1,332,29298218,47,1,1,B
1,338,5646916,22,1,1,B
1,330,22136127,46,0,1,B
1,317,5345280,76,1,1,B
1,350,3681578,75,1,1,B
1,322,7123429,80,0,1,B
1,325,3870720,67,1,1,B
1,348,10363460,68,1,1,B
1,336,7870682,25,1,1,B
1,322,13202964,56,0,1,B
1,345,620063,77,0,1,B
1,323,14821180,54,1,1,B
1,340,1644364,78,0,1,B
1,328,9870042,85,0,1,B
1,351,39976568,30,1,1,B
1,342,2682218,62,0,1,B
1,329,7555874,89,0,1,B
1,324,11136105,45,0,1,B
1,324,12791797,21,1,1,B
1,324,9668744,76,1,1,B
1,344,11280859,84,0,1,B
1,349,56498203,41,1,1,B
1,337,6169931,80,0,1,B
1,351,13516066,90,0,1,B
1,343,33025175,29,0,1,B
1,320,14327690,71,0,1,B
1,344,55800371,28,1,1,B
1,347,5920214,51,1,1,B
1,336,4141365,65,1,1,B
1,346,45785888,47,0,1,B
1,327,9854023,88,0,1,B
1,321,50065533,29,1,1,B
1,346,35168772,42,1,1,B
1,353,9940990,84,0,1,B
1,321,11205106,70,1,1,B
1,339,33880170,50,1,1,B
1,346,18136723,46,1,1,B
1,341,12656923,36,1,1,B
1,345,49893679,40,1,1,B
1,349,55982691,45,1,1,B
1,349,5011783,46,0,1,B
1,344,8775514,57,1,1,B
1,341,20757555,38,1,1,B
1,349,1460639,52,1,1,B
1,322,65613781,50,1,1,B
1,343,2714890,79,0,1,B
1,325,5175589,18,0,1,B
1,330,2140097,59,1,1,B
1,317,4093407,69,1,1,B
1,318,2152725,74,1,1,B
1,317,5947879,63,1,1,B
1,349,52480001,37,1,1,B
1,322,5031642,85,0,1,B
1,320,12888017,21,0,1,B
1,334,46000021,26,1,1,B
1,319,24853661,35,1,1,B
1,320,14658506,21,1,1,B
1,318,3620780,21,1,1,B
1,324,12888669,90,0,1,B
1,335,3558796,89,0,1,B
1,327,8362635,64,1,1,B
1,330,4934278,70,1,1,B
1,349,16294124,48,1,1,B
1,331,10230946,79,0,1,B
1,323,53580488,46,1,1,B
1,338,35815072,32,0,1,B
1,334,9538815,72,1,1,B
1,353,9850824,21,1,1,B
1,317,45130434,39,1,1,B
1,340,14670580,19,1,1,B
1,332,53672114,50,0,1,B
1,324,10001225,70,0,1,B
1,322,14951339,20,1,1,B
1,345,2238045,65,1,1,B
1,347,7296762,74,1,1,B
1,338,14780296,28,0,1,B
1,347,10087845,82,0,1,B
1,322,2860360,83,0,1,B
1,339,11692512,79,0,1,B
1,336,10994898,79,0,1,B
1,340,4184351,48,1,1,B
1,353,11377095,51,0,1,B
1,325,8980735,58,1,1,B
1,334,4250630,61,0,1,B
1,318,10530277,72,0,1,B
1,344,11979146,87,0,1,B
1,340,34249958,36,1,1,B
1,318,47397867,40,1,1,B
1,321,64708680,30,1,1,B
1,330,49925619,30,1,1,B
1,346,11480253,71,1,1,B
1,344,29265808,35,1,1,B
1,320,26019352,35,1,1,B
1,318,60721331,50,1,1,B
1,323,5241821,35,1,1,B
1,318,921789,55,1,1,B
1,326,1312675,55,1,1,B
1,321,1147145,53,1,1,B
1,338,31072504,41,1,1,B
1,336,62029633,40,1,1,B
1,345,8686357,59,1,1,B
1,323,5605411,66,1,1,B
1,335,13828629,51,1,1,B
1,319,13488514,73,1,1,B
1,329,4989757,66,1,1,B
1,343,59068365,47,0,1,B
1,342,8525218,62,1,1,B
1,317,5835316,76,1,1,B
1,343,14661448,87,0,1,B
1,327,842981,69,1,1,B
1,351,66098225,30,0,1,B
1,337,12215927,64,1,1,B
1,333,4718252,25,1,1,B
1,321,13207607,73,1,1,B
1,351,8840492,79,0,1,B
1,347,13381753,42,1,1,B
1,329,60692534,45,1,1,B
1,341,50068905,47,1,1,B
1,321,11624471,87,0,1,B
1,344,67962183,32,1,1,B
1,333,10572506,21,1,1,B
1,340,2404714,69,1,1,B
1,323,12118720,18,1,1,B
1,330,13050612,82,0,1,B
1,351,45102719,47,1,1,B
1,342,3233596,73,1,1,B
1,323,875433,70,1,1,B
1,320,10766045,66,0,1,B
1,345,9971495,66,1,1,B
1,340,62960617,28,1,1,B
1,338,7585525,69,0,1,B
1,335,11682245,83,0,1,B
1,326,2151264,21,1,1,B
1,332,9233383,62,1,1,B
1,346,10549405,79,0,1,B
1,331,886434,69,0,1,B
1,317,42720334,37,1,1,B
1,337,14085508,26,1,1,B
1,351,2622079,47,1,1,B
1,323,19396602,45,1,1,B
1,320,21860300,42,1,1,B
1,336,9557449,62,1,1,B
1,336,4404089,27,1,1,B
1,348,6446472,51,1,1,B
1,328,7177944,18,1,1,B
1,332,3043962,52,1,1,B
1,336,13908133,29,1,1,B
1,333,7925163,35,1,1,B
1,353,4132844,66,1,1,B
1,347,9917174,41,1,1,B
1,349,14682225,69,0,1,B
1,318,57867479,50,1,1,B
1,345,11790764,89,0,1,B
1,338,13552810,20,1,1,B
1,317,12651215,87,0,1,B
1,332,14843064,52,1,1,B
1,320,42533986,49,1,1,B
1,318,9848795,64,0,1,B
1,334,53334948,43,1,1,B
1,331,57512299,41,0,1,B
1,345,25265102,38,1,1,B
1,333,11935824,20,1,1,B
1,318,4833163,85,0,1,B
1,326,9145197,42,1,1,B
1,344,9246500,76,1,1,B
1,320,6606121,23,1,1,B
1,322,3714316,73,1,1,B
1,318,6743034,53,1,1,B
1,330,865951,59,1,1,B
1,349,14476449,89,0,1,B
1,327,7888117,33,1,1,B
1,344,3817182,79,0,1,B
1,349,1803543,50,1,1,B
1,350,8653986,73,1,1,B
1,323,65681523,26,1,1,B
1,330,4002322,79,0,1,B
1,338,1933042,24,1,1,B
1,336,46549214,35,1,1,B
1,324,3104444,25,1,1,B
1,348,12477028,25,1,1,B
1,329,35120762,30,1,1,B
1,352,5181378,85,0,1,B
1,350,5825743,46,1,1,B
1,338,12809826,19,1,1,B
1,337,10401911,60,1,1,B
1,327,4152588,21,1,1,B
1,328,14307536,33,1,1,B
1,349,32632093,26,1,1,B
1,342,2563212,76,1,1,B
1,353,11999357,78,1,1,B
1,343,60525177,29,0,1,B
1,351,5540121,69,1,1,B
1,338,2574931,21,1,1,B
1,348,3330478,59,1,1,B
1,319,9594486,55,1,1,B
1,338,8419168,60,0,1,B
1,339,7926632,64,1,1,B
1,334,2775498,22,1,1,B
1,340,10508113,55,1,1,B
1,324,10912706,63,1,1,B
1,330,5242900,76,1,1,B
1,338,1576858,18,1,1,B
1,353,48164607,32,1,1,B
1,348,41596790,44,1,1,B
1,341,11815767,64,1,1,B
1,317,26273937,34,1,1,B
1,317,3501594,46,1,1,B
1,346,14114016,53,1,1,B
1,331,11619279,84,0,1,B
1,340,51379560,33,1,1,B
1,348,12981368,23,1,1,B
1,333,4002366,71,0,1,B
1,322,5966329,63,1,1,B
1,325,2497999,79,0,1,B
1,352,913120,62,1,1,B
1,336,66200192,35,1,1,B
1,327,11428731,55,1,1,B
1,327,7119425,43,1,1,B
1,350,53988803,43,1,1,B
1,331,2327145,29,1,1,B
1,322,8077723,57,1,1,B
1,329,13341697,86,0,1,B
1,322,6022900,84,0,1,B
1,338,57148804,48,1,1,B
1,340,2835629,38,1,1,B
1,351,41062131,38,1,1,B
1,318,22491535,50,1,1,B
1,350,28099226,43,1,1,B
1,341,10302305,21,1,1,B
1,320,14174951,25,0,1,B
1,347,8953475,20,1,1,B
1,331,41347101,28,1,1,B
1,333,56944946,34,1,1,B
1,351,12389902,78,1,1,B
1,321,5151616,87,0,1,B
1,335,974569,67,0,1,B
1,318,7590513,19,1,1,B
1,334,26035362,45,1,1,B
1,344,2373778,19,1,1,B
1,339,11687225,87,0,1,B
1,348,8715468,80,0,1,B
1,321,7253104,46,0,1,B
1,323,4347780,62,1,1,B
1,341,11873965,53,1,1,B
1,321,2322132,43,1,1,B
1,326,1964028,85,0,1,B
1,349,11595770,64,1,1,B
1,346,42346387,28,1,1,B
1,325,2320109,66,0,1,B
1,334,30414256,27,1,1,B
1,334,67672459,29,1,1,B
1,338,5839162,26,1,1,B
1,336,9960261,68,0,1,B
1,351,4114831,86,0,1,B
1,336,14513922,81,0,1,B
1,346,10118562,87,0,1,B
1,328,5112883,65,1,1,B
1,350,9583287,83,0,1,B
1,344,69399451,30,1,1,B
1,340,10020716,69,1,1,B
1,344,8904103,23,1,1,B
1,346,51438646,26,1,1,B
1,353,32998564,45,1,1,B
1,342,11415579,57,1,1,B
1,330,55791853,44,1,1,B
1,337,7493300,54,1,1,B
1,347,4436740,21,1,1,B
1,323,11859328,23,1,1,B
1,348,66545913,50,1,1,B
1,333,5498790,22,1,1,B
1,345,9133437,45,1,1,B
1,344,26756357,26,1,1,B
1,348,14986146,40,1,1,B
1,323,8679120,88,0,1,B
1,332,2051797,51,1,1,B
1,338,5979785,67,1,1,B
1,320,37849613,48,1,1,B
1,330,7986906,18,1,1,B
1,338,8413190,79,0,1,B
1,353,9407825,72,1,1,B
1,326,18171936,48,0,1,B
1,337,54353410,30,0,1,B
1,323,8305374,63,1,1,B
1,345,3068719,77,1,1,B
1,330,10664393,78,1,1,B
1,337,55386338,30,1,1,B
1,336,32212688,37,0,1,B
1,345,5951609,84,0,1,B
1,348,5735878,77,1,1,B
1,334,6046834,73,1,1,B
1,339,6563910,61,1,1,B
1,317,62814116,47,1,1,B
1,343,1273455,84,0,1,B
1,317,6853103,25,1,1,B
1,345,13660973,56,1,1,B
1,339,10903126,18,1,1,B
1,345,12786580,82,0,1,B
1,352,21676738,47,1,1,B
1,326,11922890,51,1,1,B
1,318,4645062,19,1,1,B
1,335,34663462,48,1,1,B
1,350,33894331,38,0,1,B
1,326,5542518,84,0,1,B
1,330,65016910,26,1,1,B
1,341,64255312,37,1,1,B
1,351,12079303,60,1,1,B
1,349,1900928,40,1,1,B
1,323,49075830,47,0,1,B
1,323,11432870,52,1,1,B
1,343,6177399,53,1,1,B
1,328,54742015,34,1,1,B
1,349,2715443,39,0,1,B
1,352,3191995,76,1,1,B
1,325,14022635,57,1,1,B
1,328,57946502,43,1,1,B
1,318,18517540,45,1,1,B
1,318,55958774,38,1,1,B
1,334,14532281,53,1,1,B
1,352,4355224,76,1,1,B
1,338,29917381,35,1,1,B
1,325,24753109,32,1,1,B
1,341,57503799,31,1,1,B
1,353,6630613,20,1,1,B
1,338,4201295,32,1,1,B
1,325,10514751,18,1,1,B
1,347,65824821,45,1,1,B
1,330,9294280,19,1,1,B
1,335,5789850,30,1,1,B
1,337,15820043,46,1,1,B
1,338,9498498,73,1,1,B
1,326,12669436,61,1,1,B
1,353,3171714,60,1,1,B
1,317,14393213,21,1,1,B
1,334,10223066,89,0,1,B
1,335,13425945,81,0,1,B
1,336,51083882,42,0,1,B
1,333,1380941,56,1,1,B
1,344,1431255,79,0,1,B
1,324,12719758,31,1,1,B
1,336,8075009,80,0,1,B
1,327,4619925,54,1,1,B
1,333,10987828,53,1,1,B
1,334,14944154,72,1,1,B
1,344,63528094,29,1,1,B
1,346,1504155,67,0,1,B
1,331,2996855,77,0,1,B
1,333,67218205,26,1,1,B
1,352,10637021,80,0,1,B
1,321,2978227,58,1,1,B
1,329,32147444,44,1,1,B
1,326,5115386,72,0,1,B
1,323,3866093,74,1,1,B
1,317,36407413,25,1,1,B
1,344,14917600,24,1,1,B
1,333,3495733,58,1,1,B
1,331,5659035,76,1,1,B
1,342,28864998,41,1,1,B
1,348,44492125,50,1,1,B
1,353,12278728,84,0,1,B
1,317,4005441,60,0,1,B
1,325,11065059,68,1,1,B
1,331,12852079,84,0,1,B
1,321,1948172,90,0,1,B
1,343,6417172,85,0,1,B
1,346,26121806,26,0,1,B
1,324,13491425,20,1,1,B
1,333,1064467,23,1,1,B
1,340,32111538,30,1,1,B
1,317,12836377,59,1,1,B
1,349,13316948,48,1,1,B
1,319,11552604,65,0,1,B
1,348,2490842,76,1,1,B
1,350,2119065,80,0,1,B
1,328,2042068,55,1,1,B
1,340,28822192,37,1,1,B
1,341,3260301,58,1,1,B
1,323,14568610,64,1,1,B
1,324,11434502,70,1,1,B
1,329,2798310,25,0,1,B
1,340,2047733,87,0,1,B
1,350,11995449,87,0,1,B
1,351,901540,86,0,1,B
1,332,5524074,66,1,1,B
1,349,13710169,85,0,1,B
1,353,13684820,77,0,1,B
1,317,1425476,74,1,1,B
1,337,7024552,89,0,1,B
1,336,34731575,50,1,1,B
1,327,13825881,63,1,1,B
1,319,7120844,53,0,1,B
1,321,31020986,44,1,1,B
1,331,56920780,38,0,1,B
1,348,67533487,47,1,1,B
1,348,14252758,23,1,1,B
1,325,6635324,71,0,1,B
1,342,53797646,44,1,1,B
1,346,6982467,21,1,1,B
1,349,5219988,66,1,1,B
1,351,7042199,80,0,1,B
1,324,22950424,32,1,1,B
1,325,60228549,46,1,1,B
1,353,13385893,56,1,1,B
1,336,9295172,71,1,1,B
1,344,13925941,59,1,1,B
1,348,7415891,22,1,1,B
1,338,29303934,30,1,1,B
1,348,6744005,66,1,1,B
1,352,10535952,57,1,1,B
1,322,2990188,79,0,1,B
1,329,62309985,41,0,1,B
1,332,2682489,62,1,1,B
1,346,12324994,78,1,1,B
1,353,13496852,78,1,1,B
1,331,3323374,58,1,1,B
1,331,45221343,33,1,1,B
1,322,44640838,25,1,1,B
1,352,6469749,84,0,1,B
1,336,56293274,44,1,1,B
1,345,10053113,55,1,1,B
1,323,25999876,40,1,1,B
1,335,62920572,43,1,1,B
1,328,12949798,58,1,1,B
1,330,57896334,31,1,1,B
1,346,4234458,23,1,1,B
1,329,8152037,63,1,1,B
1,342,53595922,38,1,1,B
1,322,49684206,43,1,1,B
1,337,6948296,20,0,1,B
1,333,7533475,66,1,1,B
1,336,23138314,38,0,1,B
1,317,47171585,27,1,1,B
1,353,53596617,26,1,1,B
1,317,6647976,66,1,1,B
1,324,1264819,31,1,1,B
1,345,65369628,32,1,1,B
1,321,43180738,47,1,1,B
1,318,16884173,26,1,1,B
1,339,8318582,90,0,1,B
1,327,30026653,30,1,1,B
1,324,11714569,86,0,1,B
1,330,30684118,31,1,1,B
1,330,20562472,44,0,1,B
1,325,2554398,65,1,1,B
1,321,9556552,77,1,1,B
1,348,4331566,61,1,1,B
1,352,6935128,66,1,1,B
1,317,17890634,29,1,1,B
1,347,7402375,23,0,1,B
1,328,10425486,54,1,1,B
1,325,29488249,49,1,1,B
1,353,1184600,54,1,1,B
1,317,5272778,20,1,1,B
1,320,12001001,82,0,1,B
1,349,10428271,57,1,1,B
1,323,11679338,23,1,1,B
1,318,45645505,32,1,1,B
1,343,8108696,71,1,1,B
1,353,69676578,45,1,1,B
1,327,9726258,63,1,1,B
1,348,1535960,18,1,1,B
1,334,2546554,77,1,1,B
1,319,11250371,53,1,1,B
1,317,43833130,28,1,1,B
1,319,1434137,40,1,1,B
1,328,42392071,28,0,1,B
1,344,15015832,39,1,1,B
1,322,27440981,25,1,1,B
1,334,3172054,80,0,1,B
1,320,38843230,37,1,1,B
1,327,13997361,74,0,1,B
1,343,48140110,35,1,1,B
1,348,52049142,49,1,1,B
1,324,673979,23,1,1,B
1,328,3814199,58,1,1,B
1,350,4067638,73,1,1,B
1,332,5128202,77,1,1,B
1,335,58309708,27,1,1,B
1,330,7923174,77,1,1,B
1,340,11383651,84,0,1,B
1,352,5451343,62,1,1,B
1,327,12150833,81,0,1,B
