year,dep_delay,carrier,origin,dest,air_time,distance
2013,9,US,LGA,DCA,41,214
2013,97,MQ,JFK,DCA,48,213
2013,92,UA,LGA,DEN,217,1620
2013,5,UA,EWR,DEN,214,1605
2013,9,WN,EWR,DEN,219,1605
2013,54,UA,LGA,DEN,231,1620
2013,5,UA,EWR,DEN,231,1605
2013,5,UA,EWR,DEN,228,1605
2013,51,F9,LGA,DEN,231,1620
2013,6,UA,EWR,DEN,221,1605
2013,5,WN,EWR,DEN,214,1605
2013,5,F9,LGA,DEN,218,1620
2013,8,UA,LGA,DEN,218,1620
2013,94,UA,EWR,DEN,209,1605
2013,67,UA,LGA,DEN,220,1620
2013,99,DL,LGA,DEN,219,1620
2013,8,DL,JFK,DEN,216,1626
2013,81,UA,EWR,DEN,212,1605
2013,6,WN,LGA,DEN,215,1620
2013,53,B6,JFK,DEN,209,1626
2013,5,UA,EWR,DEN,216,1605
2013,77,WN,EWR,DEN,239,1605
2013,65,WN,LGA,DEN,217,1620
2013,5,DL,JFK,DEN,216,1626
2013,53,WN,EWR,DEN,210,1605
2013,5,F9,LGA,DEN,219,1620
2013,58,UA,EWR,DEN,204,1605
2013,51,B6,JFK,DEN,206,1626
2013,7,UA,EWR,DEN,221,1605
2013,8,UA,EWR,DEN,226,1605
2013,6,DL,LGA,DEN,224,1620
2013,62,DL,JFK,DEN,229,1626
2013,64,WN,EWR,DEN,244,1605
2013,66,DL,JFK,DEN,234,1626
2013,6,UA,LGA,DEN,238,1620
2013,6,WN,EWR,DEN,242,1605
2013,7,WN,EWR,DEN,231,1605
2013,5,F9,LGA,DEN,235,1620
2013,6,UA,LGA,DEN,226,1620
2013,51,WN,LGA,DEN,231,1620
2013,66,DL,JFK,DEN,236,1626
2013,7,UA,LGA,DEN,232,1620
2013,9,DL,LGA,DEN,231,1620
2013,76,WN,EWR,DEN,231,1605
2013,6,WN,LGA,DEN,235,1620
2013,6,DL,JFK,DEN,234,1626
2013,9,B6,JFK,DEN,231,1626
2013,5,DL,LGA,DEN,229,1620
2013,8,B6,JFK,DEN,228,1626
2013,8,F9,LGA,DEN,234,1620
2013,76,UA,LGA,DEN,224,1620
2013,75,UA,LGA,DEN,220,1620
2013,8,F9,LGA,DEN,224,1620
2013,9,UA,LGA,DEN,219,1620
2013,5,WN,EWR,DEN,228,1605
2013,52,UA,LGA,DEN,214,1620
2013,7,UA,EWR,DEN,220,1605
2013,7,WN,EWR,DEN,223,1605
2013,67,UA,EWR,DEN,223,1605
2013,70,UA,LGA,DEN,217,1620
2013,51,WN,EWR,DEN,228,1605
2013,6,UA,EWR,DEN,229,1605
2013,9,WN,EWR,DEN,239,1605
2013,9,UA,EWR,DEN,234,1605
2013,7,WN,LGA,DEN,260,1620
2013,9,UA,LGA,DEN,227,1620
2013,85,9E,JFK,DFW,167,1391
2013,93,AA,EWR,DFW,182,1372
2013,51,UA,EWR,DFW,180,1372
2013,73,AA,LGA,DFW,182,1389
2013,84,AA,LGA,DFW,184,1389
2013,52,9E,JFK,DFW,181,1391
2013,8,9E,JFK,DFW,185,1391
2013,63,AA,EWR,DFW,196,1372
2013,7,AA,LGA,DFW,209,1389
2013,8,AA,JFK,DFW,200,1391
2013,5,AA,LGA,DFW,195,1389
2013,8,UA,EWR,DFW,200,1372
2013,62,AA,LGA,DFW,196,1389
2013,56,9E,JFK,DFW,181,1391
2013,59,AA,LGA,DFW,189,1389
2013,9,AA,LGA,DFW,182,1389
2013,52,UA,EWR,DFW,175,1372
2013,58,UA,EWR,DFW,181,1372
2013,80,AA,LGA,DFW,186,1389
2013,99,9E,JFK,DFW,177,1391
2013,5,AA,LGA,DFW,197,1389
2013,57,AA,EWR,DFW,191,1372
2013,6,AA,LGA,DFW,199,1389
2013,7,AA,LGA,DFW,207,1389
2013,5,AA,JFK,DFW,210,1391
2013,6,AA,LGA,DFW,211,1389
2013,56,AA,EWR,DFW,197,1372
2013,5,AA,LGA,DFW,210,1389
2013,62,AA,EWR,DFW,208,1372
2013,73,UA,EWR,DFW,202,1372
2013,6,AA,EWR,DFW,207,1372
2013,5,UA,EWR,DFW,216,1372
2013,66,9E,JFK,DFW,211,1391
2013,5,AA,LGA,DFW,205,1389
2013,6,AA,EWR,DFW,190,1372
2013,78,AA,EWR,DFW,178,1372
2013,7,AA,EWR,DFW,184,1372
2013,6,9E,JFK,DFW,186,1391
2013,8,AA,JFK,DFW,198,1391
2013,5,AA,LGA,DFW,209,1389
2013,60,AA,EWR,DFW,217,1372
2013,8,AA,LGA,DFW,219,1389
2013,58,EV,EWR,DSM,159,1017
2013,97,EV,EWR,DSM,149,1017
2013,91,EV,EWR,DSM,135,1017
2013,62,9E,LGA,DSM,133,1031
2013,9,EV,EWR,DSM,157,1017
2013,6,9E,LGA,DSM,152,1031
2013,62,EV,EWR,DSM,149,1017
2013,57,9E,LGA,DSM,149,1031
2013,50,EV,EWR,DSM,148,1017
2013,76,MQ,LGA,DTW,88,502
2013,96,9E,JFK,DTW,84,509
2013,90,EV,EWR,DTW,84,488
2013,6,EV,EWR,DTW,94,488
2013,78,MQ,LGA,DTW,78,502
2013,72,EV,EWR,DTW,81,488
2013,6,DL,JFK,DTW,94,509
2013,6,DL,LGA,DTW,80,502
2013,6,EV,EWR,DTW,87,488
2013,7,DL,JFK,DTW,81,509
2013,7,EV,EWR,DTW,88,488
2013,61,DL,LGA,DTW,77,502
2013,80,9E,JFK,DTW,81,509
2013,52,DL,LGA,DTW,75,502
2013,55,EV,EWR,DTW,76,488
2013,64,MQ,LGA,DTW,69,502
2013,7,DL,LGA,DTW,72,502
2013,74,EV,EWR,DTW,72,488
2013,6,9E,JFK,DTW,77,509
2013,6,MQ,LGA,DTW,76,502
2013,56,MQ,LGA,DTW,73,502
2013,5,EV,EWR,DTW,73,488
2013,76,EV,EWR,DTW,74,488
2013,82,MQ,LGA,DTW,77,502
2013,65,DL,EWR,DTW,71,488
2013,58,DL,LGA,DTW,69,502
2013,54,MQ,LGA,DTW,68,502
2013,6,DL,EWR,DTW,78,488
2013,7,9E,JFK,DTW,83,509
2013,6,MQ,LGA,DTW,89,502
2013,6,9E,EWR,DTW,88,488
2013,59,EV,EWR,DTW,85,488
2013,6,DL,LGA,DTW,72,502
2013,5,EV,EWR,DTW,76,488
2013,5,DL,LGA,DTW,75,502
2013,62,EV,EWR,DTW,94,488
2013,51,MQ,LGA,DTW,82,502
2013,9,DL,JFK,DTW,89,509
2013,7,9E,JFK,DTW,87,509
2013,5,DL,LGA,DTW,87,502
2013,78,EV,EWR,DTW,89,488
2013,64,EV,EWR,DTW,102,488
2013,8,9E,JFK,DTW,86,509
2013,6,MQ,LGA,DTW,85,502
2013,9,MQ,LGA,DTW,81,502
2013,89,DL,LGA,DTW,75,502
2013,62,MQ,LGA,DTW,75,502
2013,6,9E,JFK,DTW,84,509
2013,5,DL,LGA,DTW,81,502
2013,67,EV,EWR,DTW,85,488
2013,98,DL,LGA,DTW,87,502
2013,7,DL,LGA,DTW,87,502
2013,7,9E,EWR,DTW,95,488
2013,6,MQ,LGA,DTW,83,502
2013,9,9E,EWR,DTW,96,488
2013,50,EV,EWR,DTW,86,488
2013,66,MQ,LGA,DTW,82,502
2013,8,B6,JFK,FLL,139,1069
2013,6,UA,EWR,FLL,140,1065
2013,6,B6,JFK,FLL,138,1069
2013,8,B6,JFK,FLL,138,1069
2013,7,B6,EWR,FLL,134,1065
2013,5,B6,LGA,FLL,137,1076
2013,7,B6,EWR,FLL,136,1065
2013,6,B6,EWR,FLL,136,1065
2013,8,B6,LGA,FLL,138,1076
2013,61,UA,EWR,FLL,175,1065
2013,9,UA,EWR,FLL,159,1065
2013,6,B6,EWR,FLL,156,1065
2013,95,DL,LGA,FLL,153,1076
2013,94,B6,JFK,FLL,153,1069
2013,64,UA,EWR,FLL,155,1065
2013,5,UA,EWR,FLL,154,1065
2013,59,B6,LGA,FLL,159,1076
2013,6,UA,EWR,FLL,146,1065
2013,53,B6,LGA,FLL,144,1076
2013,6,UA,EWR,FLL,145,1065
2013,67,B6,LGA,FLL,138,1076
2013,7,DL,LGA,FLL,148,1076
2013,51,UA,EWR,FLL,148,1065
2013,94,UA,EWR,FLL,140,1065
2013,7,B6,JFK,FLL,148,1069
2013,9,DL,JFK,FLL,148,1069
2013,52,UA,EWR,FLL,140,1065
2013,82,B6,JFK,FLL,143,1069
2013,7,UA,EWR,FLL,148,1065
2013,54,UA,EWR,FLL,146,1065
2013,8,B6,LGA,FLL,137,1076
2013,6,UA,EWR,FLL,131,1065
2013,7,UA,EWR,FLL,138,1065
2013,5,DL,JFK,FLL,141,1069
2013,8,UA,EWR,FLL,127,1065
2013,8,B6,LGA,FLL,140,1076
2013,6,B6,JFK,FLL,141,1069
2013,9,B6,LGA,FLL,141,1076
2013,95,B6,LGA,FLL,139,1076
2013,6,DL,LGA,FLL,147,1076
2013,8,B6,JFK,FLL,145,1069
2013,54,B6,EWR,FLL,149,1065
2013,56,UA,EWR,FLL,144,1065
2013,58,B6,JFK,FLL,156,1069
2013,5,B6,EWR,FLL,152,1065
2013,8,UA,EWR,FLL,144,1065
2013,6,B6,LGA,FLL,157,1076
2013,9,B6,LGA,FLL,157,1076
2013,98,B6,LGA,FLL,175,1076
2013,86,B6,LGA,FLL,145,1076
2013,59,B6,LGA,FLL,148,1076
2013,8,UA,EWR,FLL,153,1065
2013,8,B6,LGA,FLL,164,1076
2013,8,UA,EWR,FLL,169,1065
2013,6,B6,LGA,FLL,172,1076
2013,73,UA,EWR,FLL,159,1065
2013,8,B6,JFK,FLL,159,1069
2013,9,DL,LGA,FLL,171,1076
2013,5,DL,JFK,FLL,162,1069
2013,9,B6,LGA,FLL,159,1076
2013,8,DL,JFK,FLL,153,1069
2013,7,DL,LGA,FLL,152,1076
2013,8,B6,JFK,FLL,139,1069
2013,78,B6,LGA,FLL,151,1076
2013,6,UA,EWR,FLL,152,1065
2013,6,DL,JFK,FLL,148,1069
2013,52,B6,LGA,FLL,145,1076
2013,86,B6,EWR,FLL,146,1065
2013,98,UA,EWR,FLL,143,1065
2013,55,DL,LGA,FLL,150,1076
2013,5,UA,EWR,FLL,138,1065
2013,6,UA,EWR,FLL,159,1065
2013,5,EV,EWR,GRR,75,605
2013,57,EV,EWR,GRR,98,605
2013,70,EV,EWR,GRR,93,605
2013,55,EV,EWR,GRR,100,605
2013,7,EV,EWR,GRR,96,605
2013,80,EV,LGA,GSO,67,461
2013,9,EV,EWR,GSO,66,445
2013,57,EV,EWR,GSO,62,445
2013,68,EV,EWR,GSO,71,445
2013,82,EV,EWR,GSO,73,445
2013,51,EV,EWR,GSO,69,445
2013,66,EV,LGA,GSO,68,461
2013,88,EV,EWR,GSO,75,445
2013,52,EV,LGA,GSO,71,461
2013,60,EV,LGA,GSO,67,461
2013,68,EV,LGA,GSO,74,461
2013,92,EV,LGA,GSO,64,461
2013,51,EV,LGA,GSO,70,461
2013,5,EV,EWR,GSO,73,445
2013,56,EV,LGA,GSO,72,461
2013,6,EV,EWR,GSO,84,445
2013,6,EV,LGA,GSO,78,461
2013,80,EV,EWR,GSO,73,445
2013,65,EV,EWR,GSO,78,445
2013,6,EV,EWR,GSO,77,445
2013,5,EV,LGA,GSO,74,461
2013,71,EV,EWR,GSO,76,445
2013,9,EV,LGA,GSO,79,461
2013,99,EV,EWR,GSO,84,445
2013,9,EV,LGA,GSO,75,461
2013,62,EV,LGA,GSO,68,461
2013,7,EV,EWR,GSP,89,594
2013,72,9E,LGA,GSP,94,610
2013,54,EV,EWR,GSP,90,594
2013,5,EV,EWR,GSP,94,594
2013,52,EV,EWR,GSP,103,594
2013,8,EV,EWR,GSP,88,594
2013,7,UA,EWR,HNL,600,4963
2013,6,UA,EWR,HNL,619,4963
2013,6,UA,EWR,HNL,601,4963
2013,5,WN,EWR,HOU,198,1411
2013,7,WN,LGA,HOU,193,1428
2013,7,B6,JFK,HOU,190,1428
2013,6,WN,EWR,HOU,193,1411
2013,53,WN,LGA,HOU,203,1428
2013,58,WN,EWR,HOU,188,1411
2013,65,WN,EWR,HOU,190,1411
2013,5,B6,JFK,HOU,194,1428
2013,77,B6,JFK,HOU,193,1428
2013,81,B6,JFK,HOU,193,1428
2013,8,WN,EWR,HOU,195,1411
2013,5,WN,LGA,HOU,210,1428
2013,83,WN,LGA,HOU,227,1428
2013,7,WN,EWR,HOU,218,1411
2013,5,WN,EWR,HOU,210,1411
2013,8,WN,EWR,HOU,207,1411
2013,63,WN,EWR,HOU,218,1411
2013,51,9E,LGA,IAD,49,229
2013,70,EV,EWR,IAD,41,212
2013,83,EV,LGA,IAD,45,229
2013,9,9E,JFK,IAD,45,228
2013,68,EV,EWR,IAD,44,212
2013,8,EV,JFK,IAD,51,228
2013,5,EV,LGA,IAD,46,229
2013,81,EV,JFK,IAD,49,228
2013,53,EV,JFK,IAD,68,228
2013,69,EV,JFK,IAD,45,228
2013,78,EV,JFK,IAD,48,228
2013,76,EV,LGA,IAD,46,229
2013,67,EV,EWR,IAD,49,212
2013,5,EV,LGA,IAD,56,229
2013,84,EV,EWR,IAD,49,212
2013,51,EV,EWR,IAD,57,212
2013,85,EV,LGA,IAD,55,229
2013,61,EV,EWR,IAD,50,212
2013,7,B6,JFK,IAD,46,228
2013,63,9E,JFK,IAD,53,228
2013,89,EV,JFK,IAD,53,228
2013,62,EV,LGA,IAD,48,229
2013,54,9E,JFK,IAD,46,228
2013,7,EV,EWR,IAD,46,212
2013,52,EV,JFK,IAD,46,228
2013,5,EV,EWR,IAD,47,212
2013,9,EV,LGA,IAD,60,229
2013,92,EV,JFK,IAD,42,228
2013,9,EV,JFK,IAD,52,228
2013,83,EV,EWR,IAD,43,212
2013,7,EV,LGA,IAD,57,229
2013,95,EV,EWR,IAD,45,212
2013,53,9E,JFK,IAD,48,228
2013,64,9E,JFK,IAD,48,228
2013,60,EV,JFK,IAD,43,228
2013,62,EV,LGA,IAD,46,229
2013,83,EV,EWR,IAD,48,212
2013,51,EV,EWR,IAD,47,212
2013,72,EV,EWR,IAD,46,212
2013,63,YV,LGA,IAD,47,229
2013,78,B6,JFK,IAD,48,228
2013,8,EV,EWR,IAD,43,212
2013,5,EV,JFK,IAD,45,228
2013,88,EV,JFK,IAD,45,228
2013,52,9E,JFK,IAD,49,228
2013,85,B6,JFK,IAD,44,228
2013,8,EV,EWR,IAD,46,212
2013,64,YV,LGA,IAD,49,229
2013,8,EV,LGA,IAD,48,229
2013,84,EV,JFK,IAD,43,228
2013,6,EV,EWR,IAD,54,212
2013,5,UA,EWR,IAH,174,1400
2013,5,UA,LGA,IAH,184,1416
2013,9,UA,LGA,IAH,198,1416
2013,5,UA,EWR,IAH,184,1400
2013,94,UA,EWR,IAH,176,1400
2013,5,UA,EWR,IAH,179,1400
2013,5,UA,EWR,IAH,183,1400
2013,5,UA,LGA,IAH,218,1416
2013,6,AA,JFK,IAH,227,1417
2013,57,UA,LGA,IAH,188,1416
2013,70,AA,JFK,IAH,192,1417
2013,5,UA,LGA,IAH,195,1416
2013,9,UA,LGA,IAH,186,1416
2013,66,UA,LGA,IAH,189,1416
2013,5,UA,EWR,IAH,185,1400
2013,8,UA,EWR,IAH,176,1400
2013,53,UA,LGA,IAH,181,1416
2013,7,UA,EWR,IAH,181,1400
2013,81,UA,LGA,IAH,182,1416
2013,82,UA,EWR,IAH,172,1400
2013,8,UA,EWR,IAH,188,1400
2013,7,UA,EWR,IAH,178,1400
2013,7,UA,EWR,IAH,177,1400
2013,9,UA,EWR,IAH,186,1400
2013,78,UA,LGA,IAH,186,1416
2013,5,UA,LGA,IAH,169,1416
2013,70,UA,EWR,IAH,188,1400
2013,5,UA,EWR,IAH,190,1400
2013,8,UA,EWR,IAH,193,1400
2013,6,UA,LGA,IAH,185,1416
2013,5,UA,EWR,IAH,181,1400
2013,84,UA,EWR,IAH,181,1400
2013,6,UA,EWR,IAH,191,1400
2013,5,UA,EWR,IAH,179,1400
2013,90,UA,EWR,IAH,184,1400
2013,5,UA,LGA,IAH,196,1416
2013,52,UA,LGA,IAH,200,1416
2013,71,UA,LGA,IAH,244,1416
2013,7,UA,EWR,IAH,197,1400
2013,7,UA,EWR,IAH,198,1400
2013,9,UA,LGA,IAH,228,1416
2013,5,UA,EWR,IAH,204,1400
2013,57,UA,EWR,IAH,202,1400
2013,5,UA,LGA,IAH,224,1416
2013,9,UA,EWR,IAH,212,1400
2013,9,UA,EWR,IAH,220,1400
2013,58,UA,EWR,IAH,211,1400
2013,6,UA,EWR,IAH,208,1400
2013,5,UA,LGA,IAH,207,1416
2013,65,UA,EWR,IAH,195,1400
2013,7,UA,LGA,IAH,195,1416
2013,7,UA,EWR,IAH,203,1400
2013,8,UA,LGA,IAH,203,1416
2013,6,UA,LGA,IAH,196,1416
2013,5,UA,EWR,IAH,194,1400
2013,5,UA,EWR,IAH,189,1400
2013,5,UA,EWR,IAH,193,1400
2013,5,UA,EWR,IAH,190,1400
2013,76,UA,EWR,IAH,183,1400
2013,7,UA,EWR,IAH,194,1400
2013,53,UA,EWR,IAH,190,1400
2013,9,UA,EWR,IAH,210,1400
2013,52,UA,LGA,IAH,210,1416
2013,9,UA,EWR,IAH,195,1400
2013,88,EV,LGA,ILM,83,500
2013,80,EV,LGA,ILM,73,500
2013,74,EV,LGA,ILM,65,500
2013,9,9E,JFK,IND,93,665
2013,5,9E,JFK,IND,93,665
2013,6,MQ,JFK,IND,101,665
2013,59,EV,EWR,IND,97,645
2013,6,EV,EWR,IND,99,645
2013,7,EV,EWR,IND,101,645
2013,9,EV,EWR,IND,102,645
2013,7,EV,EWR,IND,90,645
2013,8,9E,LGA,IND,86,660
2013,82,EV,EWR,IND,94,645
2013,54,EV,EWR,IND,89,645
2013,8,EV,EWR,IND,94,645
2013,5,EV,EWR,IND,110,645
2013,83,EV,EWR,IND,114,645
2013,66,EV,EWR,IND,109,645
2013,91,EV,EWR,IND,110,645
2013,71,EV,EWR,IND,114,645
2013,50,MQ,JFK,IND,109,665
2013,53,EV,EWR,IND,104,645
2013,9,EV,EWR,IND,108,645
2013,66,EV,EWR,JAX,115,820
2013,84,EV,EWR,JAX,109,820
2013,5,B6,JFK,JAX,106,828
2013,6,EV,EWR,JAX,120,820
2013,62,B6,JFK,JAX,116,828
2013,7,9E,LGA,JAX,116,833
2013,97,EV,EWR,JAX,112,820
2013,67,9E,LGA,JAX,105,833
2013,58,B6,JFK,JAX,107,828
2013,74,EV,EWR,JAX,109,820
2013,9,B6,JFK,JAX,115,828
2013,5,EV,EWR,JAX,115,820
2013,8,EV,EWR,JAX,116,820
2013,9,B6,JFK,JAX,129,828
2013,51,EV,EWR,JAX,128,820
2013,54,EV,EWR,JAX,125,820
2013,75,EV,EWR,JAX,122,820
2013,79,EV,EWR,JAX,128,820
2013,8,EV,EWR,JAX,132,820
2013,61,EV,EWR,JAX,136,820
2013,6,EV,EWR,JAX,133,820
2013,6,B6,JFK,JAX,118,828
2013,9,EV,EWR,JAX,119,820
2013,8,B6,JFK,JAX,112,828
2013,9,EV,EWR,JAX,115,820
2013,7,9E,LGA,JAX,113,833
2013,7,B6,JFK,JAX,123,828
2013,8,UA,EWR,LAS,282,2227
2013,7,UA,EWR,LAS,290,2227
2013,6,AA,JFK,LAS,299,2248
2013,8,DL,JFK,LAS,315,2248
2013,8,UA,EWR,LAS,321,2227
2013,62,AA,JFK,LAS,323,2248
2013,8,DL,JFK,LAS,318,2248
2013,9,UA,EWR,LAS,283,2227
2013,8,B6,JFK,LAS,289,2248
2013,5,UA,EWR,LAS,290,2227
2013,8,DL,JFK,LAS,283,2248
2013,96,DL,JFK,LAS,286,2248
2013,53,B6,JFK,LAS,304,2248
2013,99,DL,JFK,LAS,290,2248
2013,7,DL,JFK,LAS,282,2248
2013,58,UA,EWR,LAS,289,2227
2013,8,DL,JFK,LAS,314,2248
2013,76,UA,EWR,LAS,288,2227
2013,70,AA,JFK,LAS,300,2248
2013,52,DL,JFK,LAS,302,2248
2013,7,UA,EWR,LAS,296,2227
2013,87,DL,JFK,LAS,315,2248
2013,6,UA,EWR,LAS,301,2227
2013,5,AA,JFK,LAS,299,2248
2013,5,UA,EWR,LAS,305,2227
2013,6,B6,JFK,LAS,312,2248
2013,5,UA,EWR,LAS,299,2227
2013,9,DL,JFK,LAS,299,2248
2013,70,UA,EWR,LAS,298,2227
2013,5,UA,EWR,LAS,303,2227
2013,8,UA,EWR,LAS,301,2227
2013,6,DL,JFK,LAS,296,2248
2013,52,UA,EWR,LAS,288,2227
2013,5,UA,EWR,LAS,290,2227
2013,5,B6,JFK,LAS,305,2248
2013,9,DL,JFK,LAS,304,2248
2013,6,UA,EWR,LAS,320,2227
2013,5,AA,JFK,LAS,336,2248
2013,9,DL,JFK,LAS,334,2248
2013,8,AA,JFK,LAS,307,2248
2013,82,UA,EWR,LAS,298,2227
2013,51,UA,EWR,LAS,295,2227
2013,9,UA,EWR,LAS,288,2227
2013,7,B6,JFK,LAS,298,2248
2013,9,VX,JFK,LAX,314,2475
2013,51,UA,EWR,LAX,311,2454
2013,9,UA,EWR,LAX,316,2454
2013,5,AA,JFK,LAX,318,2475
2013,5,UA,EWR,LAX,338,2454
2013,8,AA,JFK,LAX,330,2475
2013,63,B6,JFK,LAX,332,2475
2013,6,AA,JFK,LAX,326,2475
2013,7,B6,JFK,LAX,335,2475
2013,8,AA,JFK,LAX,317,2475
2013,59,UA,EWR,LAX,311,2454
2013,7,UA,EWR,LAX,334,2454
2013,7,DL,JFK,LAX,310,2475
2013,8,B6,JFK,LAX,315,2475
2013,7,UA,EWR,LAX,307,2454
2013,7,AA,JFK,LAX,320,2475
2013,5,UA,JFK,LAX,319,2475
2013,5,UA,EWR,LAX,316,2454
2013,8,AA,JFK,LAX,330,2475
2013,6,AA,JFK,LAX,329,2475
2013,68,VX,EWR,LAX,321,2454
2013,67,VX,JFK,LAX,323,2475
2013,67,UA,EWR,LAX,315,2454
2013,65,B6,JFK,LAX,326,2475
2013,5,UA,JFK,LAX,314,2475
2013,7,VX,JFK,LAX,323,2475
2013,6,B6,JFK,LAX,318,2475
2013,59,UA,JFK,LAX,319,2475
2013,7,UA,EWR,LAX,334,2454
2013,9,AA,JFK,LAX,325,2475
2013,8,UA,EWR,LAX,319,2454
2013,7,DL,JFK,LAX,319,2475
2013,7,B6,JFK,LAX,329,2475
2013,50,DL,JFK,LAX,339,2475
2013,89,UA,EWR,LAX,344,2454
2013,92,UA,EWR,LAX,324,2454
2013,60,UA,EWR,LAX,332,2454
2013,74,VX,EWR,LAX,328,2454
2013,90,AA,JFK,LAX,324,2475
2013,5,VX,JFK,LAX,323,2475
2013,9,VX,EWR,LAX,324,2454
2013,5,DL,JFK,LAX,321,2475
2013,70,AA,JFK,LAX,300,2475
2013,90,UA,JFK,LAX,331,2475
2013,66,B6,JFK,LAX,325,2475
2013,7,VX,JFK,LAX,326,2475
2013,5,UA,EWR,LAX,325,2454
2013,7,VX,EWR,LAX,327,2454
2013,7,VX,JFK,LAX,326,2475
2013,87,AA,JFK,LAX,323,2475
2013,9,VX,EWR,LAX,346,2454
2013,9,UA,JFK,LAX,325,2475
2013,8,AA,JFK,LAX,341,2475
2013,7,UA,EWR,LAX,358,2454
2013,7,UA,EWR,LAX,350,2454
2013,79,AA,JFK,LAX,343,2475
2013,6,UA,EWR,LAX,358,2454
2013,74,DL,JFK,LAX,319,2475
2013,8,AA,EWR,LAX,341,2454
2013,8,UA,EWR,LAX,349,2454
2013,77,UA,EWR,LAX,328,2454
2013,9,UA,EWR,LAX,319,2454
2013,6,VX,JFK,LAX,338,2475
2013,6,AA,JFK,LAX,329,2475
2013,7,UA,EWR,LAX,329,2454
2013,81,AA,JFK,LAX,328,2475
2013,96,AA,JFK,LAX,320,2475
2013,55,UA,JFK,LAX,319,2475
2013,6,UA,EWR,LAX,335,2454
2013,5,UA,EWR,LAX,331,2454
2013,9,AA,JFK,LAX,327,2475
2013,6,UA,EWR,LAX,332,2454
2013,8,UA,EWR,LAX,328,2454
2013,74,B6,JFK,LAX,345,2475
2013,5,AA,JFK,LAX,325,2475
2013,5,UA,EWR,LAX,326,2454
2013,6,VX,JFK,LAX,343,2475
2013,7,B6,JFK,LAX,341,2475
2013,5,DL,JFK,LAX,338,2475
2013,6,UA,EWR,LAX,329,2454
2013,5,VX,EWR,LAX,318,2454
2013,9,VX,JFK,LAX,325,2475
2013,6,AA,JFK,LAX,328,2475
2013,61,UA,EWR,LAX,320,2454
2013,50,UA,EWR,LAX,311,2454
2013,54,AA,JFK,LAX,328,2475
2013,97,AA,JFK,LAX,329,2475
2013,9,B6,JFK,LAX,331,2475
2013,57,B6,JFK,LAX,350,2475
2013,7,AA,JFK,LAX,323,2475
2013,9,AA,JFK,LAX,319,2475
2013,5,UA,EWR,LAX,327,2454
2013,63,AA,JFK,LAX,314,2475
2013,8,DL,JFK,LAX,327,2475
2013,5,VX,JFK,LAX,324,2475
2013,5,B6,JFK,LAX,325,2475
2013,63,UA,JFK,LAX,325,2475
2013,77,UA,EWR,LAX,332,2454
2013,5,AA,JFK,LAX,332,2475
2013,9,VX,EWR,LAX,336,2454
2013,71,AA,JFK,LAX,335,2475
2013,7,DL,JFK,LAX,329,2475
2013,5,B6,JFK,LAX,368,2475
2013,54,UA,EWR,LAX,351,2454
2013,8,UA,EWR,LAX,343,2454
2013,8,UA,EWR,LAX,354,2454
2013,54,AA,JFK,LAX,373,2475
2013,61,UA,JFK,LAX,358,2475
2013,5,UA,EWR,LAX,345,2454
2013,86,AA,JFK,LAX,337,2475
2013,9,VX,JFK,LAX,365,2475
2013,8,UA,EWR,LAX,367,2454
2013,5,UA,EWR,LAX,323,2454
2013,5,AA,JFK,LAX,334,2475
2013,5,DL,JFK,LAX,321,2475
2013,50,EV,EWR,ALB,30,143
2013,80,EV,EWR,ALB,29,143
2013,7,EV,EWR,ALB,28,143
2013,6,EV,EWR,ALB,31,143
2013,9,EV,EWR,ALB,33,143
2013,50,EV,EWR,ALB,33,143
2013,9,EV,EWR,ALB,37,143
2013,7,EV,EWR,ALB,32,143
2013,94,EV,EWR,ATL,131,746
2013,59,FL,LGA,ATL,129,762
2013,8,DL,EWR,ATL,120,746
2013,52,FL,LGA,ATL,124,762
2013,75,DL,LGA,ATL,125,762
2013,67,FL,LGA,ATL,124,762
2013,60,DL,EWR,ATL,120,746
2013,92,DL,JFK,ATL,106,760
2013,798,DL,EWR,ATL,109,746
2013,5,FL,LGA,ATL,111,762
2013,7,EV,EWR,ATL,113,746
2013,5,DL,EWR,ATL,104,746
2013,60,FL,LGA,ATL,109,762
2013,52,MQ,LGA,ATL,110,762
2013,6,DL,EWR,ATL,112,746
2013,5,WN,LGA,ATL,123,762
2013,5,DL,LGA,ATL,109,762
2013,7,DL,JFK,ATL,139,760
2013,6,FL,LGA,ATL,116,762
2013,5,DL,JFK,ATL,111,760
2013,7,DL,LGA,ATL,118,762
2013,7,EV,EWR,ATL,109,746
2013,6,MQ,LGA,ATL,111,762
2013,60,FL,LGA,ATL,124,762
2013,66,FL,LGA,ATL,125,762
2013,9,DL,LGA,ATL,122,762
2013,94,EV,EWR,ATL,134,746
2013,79,FL,LGA,ATL,125,762
2013,51,DL,EWR,ATL,113,746
2013,9,DL,JFK,ATL,116,760
2013,5,WN,LGA,ATL,121,762
2013,8,DL,LGA,ATL,115,762
2013,77,DL,LGA,ATL,119,762
2013,71,FL,LGA,ATL,110,762
2013,63,FL,LGA,ATL,111,762
2013,70,MQ,LGA,ATL,109,762
2013,8,FL,LGA,ATL,116,762
2013,7,DL,LGA,ATL,113,762
2013,5,FL,LGA,ATL,117,762
2013,8,FL,LGA,ATL,115,762
2013,8,DL,LGA,ATL,117,762
2013,55,FL,LGA,ATL,126,762
